strategy_name,n,year,ticker,action,shares,price,realized_gain
Top_10_MarketCap,10,2007,BAC,SELL,55.4404,34.29,-115.27
Top_10_MarketCap,10,2007,AIG,SELL,33.7453,43.94,-339.48
Top_10_MarketCap,10,2007,CSCO,SELL,3.2719,26.85,-1.05
Top_10_MarketCap,10,2007,GE,BUY,1.8896,111.21,0.0
Top_10_MarketCap,10,2007,T,BUY,69.4144,41.5,0.0
Top_10_MarketCap,10,2007,JNJ,BUY,0.1975,50.15,0.0
Top_10_MarketCap,10,2007,GOOGL,BUY,117.4483,17.26,0.0
Top_10_MarketCap,10,2007,CVX,BUY,18.3202,93.18,0.0
Top_10_MarketCap,10,2008,XOM,SELL,9.0213,79.83,581.78
Top_10_MarketCap,10,2008,MSFT,SELL,12.3832,19.44,-306.36
Top_10_MarketCap,10,2008,JNJ,SELL,1.6261,46.75,8.94
Top_10_MarketCap,10,2008,JPM,SELL,5.1347,27.85,-7.7
Top_10_MarketCap,10,2008,CSCO,SELL,59.6048,16.32,-646.71
Top_10_MarketCap,10,2008,T,SELL,20.5769,29.0,-257.21
Top_10_MarketCap,10,2008,GOOGL,SELL,117.4483,7.67,-1126.33
Top_10_MarketCap,10,2008,CVX,SELL,2.6767,76.24,-45.34
Top_10_MarketCap,10,2008,WMT,BUY,287.3119,9.34,0.0
Top_10_MarketCap,10,2008,PG,BUY,0.3818,43.9,0.0
Top_10_MarketCap,10,2008,GE,BUY,0.7392,48.6,0.0
Top_10_MarketCap,10,2008,IBM,BUY,39.9758,27.97,0.0
Top_10_MarketCap,10,2009,GE,SELL,3.0076,45.39,-304.85
Top_10_MarketCap,10,2009,JNJ,SELL,8.5218,51.35,86.07
Top_10_MarketCap,10,2009,PG,SELL,1.3584,40.59,4.17
Top_10_MarketCap,10,2009,T,SELL,48.8375,26.0,-756.98
Top_10_MarketCap,10,2009,CVX,SELL,15.6435,79.35,-216.35
Top_10_MarketCap,10,2009,WMT,SELL,140.2274,8.91,-60.3
Top_10_MarketCap,10,2009,IBM,SELL,39.9758,35.31,293.42
Top_10_MarketCap,10,2009,XOM,BUY,8.6574,68.19,0.0
Top_10_MarketCap,10,2009,MSFT,BUY,10.5275,30.48,0.0
Top_10_MarketCap,10,2009,AAPL,BUY,341.8852,6.99,0.0
Top_10_MarketCap,10,2009,JPM,BUY,3.334,33.15,0.0
Top_10_MarketCap,10,2009,GOOGL,BUY,79.9892,15.42,0.0
Top_10_MarketCap,10,2009,BAC,BUY,81.7204,14.15,0.0
Top_10_MarketCap,10,2010,JNJ,SELL,6.4792,51.05,63.5
Top_10_MarketCap,10,2010,JPM,SELL,9.2199,34.02,43.06
Top_10_MarketCap,10,2010,PG,SELL,17.5011,47.38,172.56
Top_10_MarketCap,10,2010,WMT,SELL,147.0845,8.99,-51.48
Top_10_MarketCap,10,2010,AAPL,SELL,58.2238,10.69,215.43
Top_10_MarketCap,10,2010,GOOGL,SELL,79.9892,14.77,-51.99
Top_10_MarketCap,10,2010,BAC,SELL,81.7204,12.39,-143.83
Top_10_MarketCap,10,2010,XOM,BUY,0.9439,73.12,0.0
Top_10_MarketCap,10,2010,MSFT,BUY,2.5065,27.91,0.0
Top_10_MarketCap,10,2010,GE,BUY,9.1788,54.87,0.0
Top_10_MarketCap,10,2010,CVX,BUY,21.6679,89.41,0.0
Top_10_MarketCap,10,2010,IBM,BUY,43.6003,40.57,0.0
Top_10_MarketCap,10,2010,BRK.B,BUY,15.7718,80.11,0.0
Top_10_MarketCap,10,2011,GE,SELL,12.7677,53.73,-1167.67
Top_10_MarketCap,10,2011,XOM,SELL,3.6306,84.76,252.04
Top_10_MarketCap,10,2011,PG,SELL,0.0407,51.05,0.55
Top_10_MarketCap,10,2011,AAPL,SELL,40.6769,13.43,261.96
Top_10_MarketCap,10,2011,CVX,SELL,1.6787,104.3,25.0
Top_10_MarketCap,10,2011,BRK.B,SELL,15.7718,76.3,-60.09
Top_10_MarketCap,10,2011,MSFT,BUY,14.6881,25.96,0.0
Top_10_MarketCap,10,2011,IBM,BUY,10.559,45.19,0.0
Top_10_MarketCap,10,2011,JNJ,BUY,6.28,55.45,0.0
Top_10_MarketCap,10,2011,JPM,BUY,12.8007,27.67,0.0
Top_10_MarketCap,10,2011,WMT,BUY,136.5161,9.96,0.0
Top_10_MarketCap,10,2012,XOM,SELL,5.1627,86.55,367.63
Top_10_MarketCap,10,2012,MSFT,SELL,6.5097,26.73,-142.81
Top_10_MarketCap,10,2012,JPM,SELL,7.4398,35.83,48.21
Top_10_MarketCap,10,2012,PG,SELL,33.7373,55.05,580.13
Top_10_MarketCap,10,2012,CVX,SELL,5.7608,106.18,96.61
Top_10_MarketCap,10,2012,IBM,SELL,54.1594,47.37,319.5
Top_10_MarketCap,10,2012,AAPL,BUY,8.0978,17.65,0.0
Top_10_MarketCap,10,2012,GOOGL,BUY,177.6033,17.58,0.0
Top_10_MarketCap,10,2012,BRK.B,BUY,25.8252,89.7,0.0
Top_10_MarketCap,10,2012,JNJ,BUY,1.2179,59.5,0.0
Top_10_MarketCap,10,2012,GE,BUY,1.7095,62.97,0.0
Top_10_MarketCap,10,2012,WMT,BUY,14.074,11.37,0.0
Top_10_MarketCap,10,2013,GE,SELL,1.126,84.09,-67.24
Top_10_MarketCap,10,2013,MSFT,SELL,8.26,37.41,82.93
Top_10_MarketCap,10,2013,JNJ,SELL,1.241,79.28,47.2
Top_10_MarketCap,10,2013,JPM,SELL,0.3336,49.32,6.66
Top_10_MarketCap,10,2013,CVX,SELL,14.2284,122.56,471.67
Top_10_MarketCap,10,2013,WMT,SELL,150.5902,13.12,456.02
Top_10_MarketCap,10,2013,GOOGL,SELL,33.3869,27.84,342.55
Top_10_MarketCap,10,2013,BRK.B,SELL,0.6999,118.56,20.2
Top_10_MarketCap,10,2013,AAPL,BUY,41.7587,19.46,0.0
Top_10_MarketCap,10,2013,XOM,BUY,4.1795,101.2,0.0
Top_10_MarketCap,10,2013,WFC,BUY,57.8841,35.8,0.0
Top_10_MarketCap,10,2013,PG,BUY,28.2415,68.79,0.0
Top_10_MarketCap,10,2014,GE,SELL,0.0923,75.81,-6.28
Top_10_MarketCap,10,2014,AAPL,SELL,57.718,27.59,1188.99
Top_10_MarketCap,10,2014,GOOGL,SELL,26.8958,26.39,236.95
Top_10_MarketCap,10,2014,AAPL,SELL,0.0548,27.59,1.13
Top_10_MarketCap,10,2014,GOOGL,SELL,0.0273,26.39,0.24
Top_10_MarketCap,10,2014,GE,SELL,0.0068,75.81,-0.46
Top_10_MarketCap,10,2014,AAPL,SELL,0.0017,27.59,0.04
Top_10_MarketCap,10,2014,GOOGL,SELL,0.0009,26.39,0.01
Top_10_MarketCap,10,2014,GE,SELL,0.0002,75.81,-0.01
Top_10_MarketCap,10,2014,XOM,BUY,11.3237,92.45,0.0
Top_10_MarketCap,10,2014,MSFT,BUY,4.8951,46.45,0.0
Top_10_MarketCap,10,2014,BRK.B,BUY,1.3797,150.15,0.0
Top_10_MarketCap,10,2014,JNJ,BUY,1.909,93.61,0.0
Top_10_MarketCap,10,2014,WFC,BUY,5.0638,44.49,0.0
Top_10_MarketCap,10,2014,JPM,BUY,3.4342,52.12,0.0
Top_10_MarketCap,10,2014,PG,BUY,3.1823,75.05,0.0
Top_10_MarketCap,10,2015,GE,SELL,1.7269,93.45,-86.96
Top_10_MarketCap,10,2015,MSFT,SELL,0.5021,55.48,14.11
Top_10_MarketCap,10,2015,JNJ,SELL,4.1177,89.28,197.77
Top_10_MarketCap,10,2015,JPM,SELL,8.0413,56.51,218.4
Top_10_MarketCap,10,2015,GOOGL,SELL,53.6021,37.89,1088.66
Top_10_MarketCap,10,2015,BRK.B,SELL,2.5172,132.04,106.58
Top_10_MarketCap,10,2015,WFC,SELL,62.9478,44.86,526.3
Top_10_MarketCap,10,2015,PG,SELL,31.4238,63.3,-192.44
Top_10_MarketCap,10,2015,MSFT,SELL,1.4638,55.48,41.15
Top_10_MarketCap,10,2015,BRK.B,SELL,0.3588,132.04,15.19
Top_10_MarketCap,10,2015,JNJ,SELL,0.4801,89.28,23.06
Top_10_MarketCap,10,2015,GE,SELL,0.4104,93.45,-20.67
Top_10_MarketCap,10,2015,GOOGL,SELL,0.9526,37.89,19.35
Top_10_MarketCap,10,2015,JPM,SELL,0.5988,56.51,16.26
Top_10_MarketCap,10,2015,MSFT,SELL,0.0738,55.48,2.07
Top_10_MarketCap,10,2015,BRK.B,SELL,0.0181,132.04,0.77
Top_10_MarketCap,10,2015,JNJ,SELL,0.0242,89.28,1.16
Top_10_MarketCap,10,2015,GE,SELL,0.0207,93.45,-1.04
Top_10_MarketCap,10,2015,GOOGL,SELL,0.048,37.89,0.97
Top_10_MarketCap,10,2015,JPM,SELL,0.0302,56.51,0.82
Top_10_MarketCap,10,2015,MSFT,SELL,0.0037,55.48,0.1
Top_10_MarketCap,10,2015,BRK.B,SELL,0.0009,132.04,0.04
Top_10_MarketCap,10,2015,JNJ,SELL,0.0012,89.28,0.06
Top_10_MarketCap,10,2015,GE,SELL,0.001,93.45,-0.05
Top_10_MarketCap,10,2015,GOOGL,SELL,0.0024,37.89,0.05
Top_10_MarketCap,10,2015,JPM,SELL,0.0015,56.51,0.04
Top_10_MarketCap,10,2015,MSFT,SELL,0.0002,55.48,0.01
Top_10_MarketCap,10,2015,GOOGL,SELL,0.0001,37.89,0.0
Top_10_MarketCap,10,2015,AAPL,BUY,12.915,26.34,0.0
Top_10_MarketCap,10,2015,XOM,BUY,1.641,77.95,0.0
Top_10_MarketCap,10,2015,AMZN,BUY,118.5849,33.8,0.0
Top_10_MarketCap,10,2015,META,BUY,32.6232,104.66,0.0
Top_10_MarketCap,10,2016,GE,SELL,0.6032,94.86,-29.53
Top_10_MarketCap,10,2016,XOM,SELL,9.0913,90.26,643.23
Top_10_MarketCap,10,2016,JNJ,SELL,0.6422,102.5,39.33
Top_10_MarketCap,10,2016,JPM,SELL,2.3153,76.53,109.23
Top_10_MarketCap,10,2016,BRK.B,SELL,2.0962,162.98,153.61
Top_10_MarketCap,10,2016,MSFT,SELL,0.2354,62.14,8.19
Top_10_MarketCap,10,2016,XOM,SELL,0.3301,90.26,21.71
Top_10_MarketCap,10,2016,BRK.B,SELL,0.1422,162.98,10.42
Top_10_MarketCap,10,2016,JNJ,SELL,0.2045,102.5,12.53
Top_10_MarketCap,10,2016,JPM,SELL,0.2451,76.53,11.56
Top_10_MarketCap,10,2016,GE,SELL,0.1745,94.86,-8.54
Top_10_MarketCap,10,2016,MSFT,SELL,0.039,62.14,1.36
Top_10_MarketCap,10,2016,XOM,SELL,0.0201,90.26,1.32
Top_10_MarketCap,10,2016,BRK.B,SELL,0.0087,162.98,0.64
Top_10_MarketCap,10,2016,JNJ,SELL,0.0125,102.5,0.76
Top_10_MarketCap,10,2016,JPM,SELL,0.015,76.53,0.71
Top_10_MarketCap,10,2016,GE,SELL,0.0106,94.86,-0.52
Top_10_MarketCap,10,2016,MSFT,SELL,0.003,62.14,0.1
Top_10_MarketCap,10,2016,XOM,SELL,0.0015,90.26,0.1
Top_10_MarketCap,10,2016,BRK.B,SELL,0.0007,162.98,0.05
Top_10_MarketCap,10,2016,JNJ,SELL,0.001,102.5,0.06
Top_10_MarketCap,10,2016,JPM,SELL,0.0011,76.53,0.05
Top_10_MarketCap,10,2016,GE,SELL,0.0008,94.86,-0.04
Top_10_MarketCap,10,2016,MSFT,SELL,0.0002,62.14,0.01
Top_10_MarketCap,10,2016,XOM,SELL,0.0001,90.26,0.01
Top_10_MarketCap,10,2016,AAPL,BUY,13.389,27.91,0.0
Top_10_MarketCap,10,2016,AMZN,BUY,18.543,37.48,0.0
Top_10_MarketCap,10,2016,META,BUY,0.5208,115.05,0.0
Top_10_MarketCap,10,2016,GOOGL,BUY,4.4175,39.53,0.0
Top_10_MarketCap,10,2017,GE,SELL,26.2164,52.35,-974.52
Top_10_MarketCap,10,2017,XOM,SELL,8.1709,83.64,398.38
Top_10_MarketCap,10,2017,MSFT,SELL,4.9169,85.54,286.02
Top_10_MarketCap,10,2017,AAPL,SELL,36.1801,42.31,1277.88
Top_10_MarketCap,10,2017,AMZN,SELL,24.2133,59.45,621.07
Top_10_MarketCap,10,2017,META,SELL,0.0112,176.46,0.81
Top_10_MarketCap,10,2017,AAPL,SELL,2.0168,42.31,71.23
Top_10_MarketCap,10,2017,MSFT,SELL,0.8162,85.54,47.48
Top_10_MarketCap,10,2017,AMZN,SELL,1.0113,59.45,25.94
Top_10_MarketCap,10,2017,META,SELL,0.2967,176.46,21.31
Top_10_MarketCap,10,2017,XOM,SELL,0.371,83.64,16.09
Top_10_MarketCap,10,2017,AAPL,SELL,0.2281,42.31,8.06
Top_10_MarketCap,10,2017,MSFT,SELL,0.0923,85.54,5.37
Top_10_MarketCap,10,2017,AMZN,SELL,0.1144,59.45,2.93
Top_10_MarketCap,10,2017,META,SELL,0.0336,176.46,2.41
Top_10_MarketCap,10,2017,XOM,SELL,0.042,83.64,1.82
Top_10_MarketCap,10,2017,AAPL,SELL,0.0258,42.31,0.91
Top_10_MarketCap,10,2017,MSFT,SELL,0.0104,85.54,0.61
Top_10_MarketCap,10,2017,AMZN,SELL,0.0129,59.45,0.33
Top_10_MarketCap,10,2017,META,SELL,0.0038,176.46,0.27
Top_10_MarketCap,10,2017,XOM,SELL,0.0047,83.64,0.21
Top_10_MarketCap,10,2017,AAPL,SELL,0.0029,42.31,0.1
Top_10_MarketCap,10,2017,MSFT,SELL,0.0012,85.54,0.07
Top_10_MarketCap,10,2017,AMZN,SELL,0.0015,59.45,0.04
Top_10_MarketCap,10,2017,META,SELL,0.0004,176.46,0.03
Top_10_MarketCap,10,2017,XOM,SELL,0.0005,83.64,0.02
Top_10_MarketCap,10,2017,AAPL,SELL,0.0003,42.31,0.01
Top_10_MarketCap,10,2017,MSFT,SELL,0.0001,85.54,0.01
Top_10_MarketCap,10,2017,AMZN,SELL,0.0002,59.45,0.0
Top_10_MarketCap,10,2017,BRK.B,BUY,3.5097,198.22,0.0
Top_10_MarketCap,10,2017,JNJ,BUY,4.6148,127.35,0.0
Top_10_MarketCap,10,2017,JPM,BUY,6.8237,93.3,0.0
Top_10_MarketCap,10,2017,GOOGL,BUY,2.0027,52.73,0.0
Top_10_MarketCap,10,2017,BAC,BUY,113.8158,28.25,0.0
Top_10_MarketCap,10,2018,XOM,SELL,41.0052,69.78,-47.2
Top_10_MarketCap,10,2018,JNJ,SELL,5.1239,114.65,376.09
Top_10_MarketCap,10,2018,JPM,SELL,14.4651,87.75,844.76
Top_10_MarketCap,10,2018,BRK.B,SELL,4.95,204.18,566.67
Top_10_MarketCap,10,2018,META,SELL,12.1117,131.09,320.11
Top_10_MarketCap,10,2018,BAC,SELL,113.8158,23.33,-559.97
Top_10_MarketCap,10,2018,BRK.B,SELL,0.1701,204.18,19.47
Top_10_MarketCap,10,2018,JNJ,SELL,0.258,114.65,18.94
Top_10_MarketCap,10,2018,META,SELL,0.1766,131.09,4.67
Top_10_MarketCap,10,2018,JPM,SELL,0.2492,87.75,14.55
Top_10_MarketCap,10,2018,BRK.B,SELL,0.0065,204.18,0.75
Top_10_MarketCap,10,2018,JNJ,SELL,0.0099,114.65,0.73
Top_10_MarketCap,10,2018,META,SELL,0.0068,131.09,0.18
Top_10_MarketCap,10,2018,JPM,SELL,0.0096,87.75,0.56
Top_10_MarketCap,10,2018,BRK.B,SELL,0.0003,204.18,0.03
Top_10_MarketCap,10,2018,JNJ,SELL,0.0004,114.65,0.03
Top_10_MarketCap,10,2018,META,SELL,0.0003,131.09,0.01
Top_10_MarketCap,10,2018,JPM,SELL,0.0004,87.75,0.02
Top_10_MarketCap,10,2018,MSFT,BUY,14.1649,101.57,0.0
Top_10_MarketCap,10,2018,AAPL,BUY,23.1709,39.44,0.0
Top_10_MarketCap,10,2018,AMZN,BUY,9.4933,75.11,0.0
Top_10_MarketCap,10,2018,GOOGL,BUY,39.7587,52.12,0.0
Top_10_MarketCap,10,2018,V,BUY,18.065,132.25,0.0
Top_10_MarketCap,10,2018,PG,BUY,26.1895,79.82,0.0
Top_10_MarketCap,10,2019,MSFT,SELL,15.2059,157.7,1981.79
Top_10_MarketCap,10,2019,JNJ,SELL,2.208,132.55,201.59
Top_10_MarketCap,10,2019,AAPL,SELL,36.8464,73.41,2447.34
Top_10_MarketCap,10,2019,GOOGL,SELL,21.4349,66.81,1055.24
Top_10_MarketCap,10,2019,AAPL,SELL,4.7137,73.41,313.08
Top_10_MarketCap,10,2019,MSFT,SELL,2.0088,157.7,261.81
Top_10_MarketCap,10,2019,GOOGL,SELL,1.9696,66.81,96.96
Top_10_MarketCap,10,2019,JNJ,SELL,0.6251,132.55,57.07
Top_10_MarketCap,10,2019,V,SELL,0.1124,188.47,6.32
Top_10_MarketCap,10,2019,AAPL,SELL,0.6095,73.41,40.48
Top_10_MarketCap,10,2019,MSFT,SELL,0.2598,157.7,33.85
Top_10_MarketCap,10,2019,GOOGL,SELL,0.2547,66.81,12.54
Top_10_MarketCap,10,2019,JNJ,SELL,0.0808,132.55,7.38
Top_10_MarketCap,10,2019,V,SELL,0.0535,188.47,3.01
Top_10_MarketCap,10,2019,AAPL,SELL,0.0806,73.41,5.36
Top_10_MarketCap,10,2019,MSFT,SELL,0.0344,157.7,4.48
Top_10_MarketCap,10,2019,GOOGL,SELL,0.0337,66.81,1.66
Top_10_MarketCap,10,2019,JNJ,SELL,0.0107,132.55,0.98
Top_10_MarketCap,10,2019,V,SELL,0.0071,188.47,0.4
Top_10_MarketCap,10,2019,AAPL,SELL,0.0107,73.41,0.71
Top_10_MarketCap,10,2019,MSFT,SELL,0.0045,157.7,0.59
Top_10_MarketCap,10,2019,GOOGL,SELL,0.0045,66.81,0.22
Top_10_MarketCap,10,2019,JNJ,SELL,0.0014,132.55,0.13
Top_10_MarketCap,10,2019,V,SELL,0.0009,188.47,0.05
Top_10_MarketCap,10,2019,AAPL,SELL,0.0014,73.41,0.09
Top_10_MarketCap,10,2019,MSFT,SELL,0.0006,157.7,0.08
Top_10_MarketCap,10,2019,GOOGL,SELL,0.0006,66.81,0.03
Top_10_MarketCap,10,2019,JNJ,SELL,0.0002,132.55,0.02
Top_10_MarketCap,10,2019,V,SELL,0.0001,188.47,0.01
Top_10_MarketCap,10,2019,AAPL,SELL,0.0002,73.41,0.01
Top_10_MarketCap,10,2019,AMZN,BUY,14.1944,94.9,0.0
Top_10_MarketCap,10,2019,META,BUY,18.5141,205.25,0.0
Top_10_MarketCap,10,2019,BRK.B,BUY,1.6547,226.5,0.0
Top_10_MarketCap,10,2019,JPM,BUY,1.4899,124.71,0.0
Top_10_MarketCap,10,2019,PG,BUY,1.912,104.99,0.0
Top_10_MarketCap,10,2020,AAPL,SELL,41.4042,132.69,5204.51
Top_10_MarketCap,10,2020,AMZN,SELL,21.7613,162.85,2808.3
Top_10_MarketCap,10,2020,META,SELL,9.0138,273.16,1518.83
Top_10_MarketCap,10,2020,PG,SELL,28.1015,124.63,1211.1
Top_10_MarketCap,10,2020,AAPL,SELL,4.9271,132.69,619.33
Top_10_MarketCap,10,2020,MSFT,SELL,0.8466,222.42,165.14
Top_10_MarketCap,10,2020,AMZN,SELL,3.4491,162.85,445.11
Top_10_MarketCap,10,2020,META,SELL,0.9102,273.16,153.36
Top_10_MarketCap,10,2020,AAPL,SELL,0.6343,132.69,79.73
Top_10_MarketCap,10,2020,MSFT,SELL,0.3464,222.42,67.57
Top_10_MarketCap,10,2020,AMZN,SELL,0.444,162.85,57.3
Top_10_MarketCap,10,2020,META,SELL,0.1172,273.16,19.74
Top_10_MarketCap,10,2020,AAPL,SELL,0.1029,132.69,12.93
Top_10_MarketCap,10,2020,MSFT,SELL,0.0562,222.42,10.96
Top_10_MarketCap,10,2020,AMZN,SELL,0.072,162.85,9.3
Top_10_MarketCap,10,2020,META,SELL,0.019,273.16,3.2
Top_10_MarketCap,10,2020,AAPL,SELL,0.0167,132.69,2.1
Top_10_MarketCap,10,2020,MSFT,SELL,0.0091,222.42,1.78
Top_10_MarketCap,10,2020,AMZN,SELL,0.0117,162.85,1.51
Top_10_MarketCap,10,2020,META,SELL,0.0031,273.16,0.52
Top_10_MarketCap,10,2020,AAPL,SELL,0.0027,132.69,0.34
Top_10_MarketCap,10,2020,MSFT,SELL,0.0015,222.42,0.29
Top_10_MarketCap,10,2020,AMZN,SELL,0.0019,162.85,0.24
Top_10_MarketCap,10,2020,META,SELL,0.0005,273.16,0.08
Top_10_MarketCap,10,2020,AAPL,SELL,0.0004,132.69,0.06
Top_10_MarketCap,10,2020,MSFT,SELL,0.0002,222.42,0.05
Top_10_MarketCap,10,2020,AMZN,SELL,0.0003,162.85,0.04
Top_10_MarketCap,10,2020,GOOGL,BUY,41.7965,87.67,0.0
Top_10_MarketCap,10,2020,TSLA,BUY,28.642,235.22,0.0
Top_10_MarketCap,10,2020,BRK.B,BUY,1.3394,231.87,0.0
Top_10_MarketCap,10,2020,JNJ,BUY,8.1583,141.52,0.0
Top_10_MarketCap,10,2020,JPM,BUY,10.461,114.65,0.0
Top_10_MarketCap,10,2020,V,BUY,0.8575,218.73,0.0
Top_10_MarketCap,10,2021,MSFT,SELL,9.1794,323.37,2717.09
Top_10_MarketCap,10,2021,JPM,SELL,40.8786,140.57,2990.2
Top_10_MarketCap,10,2021,AAPL,SELL,1.1046,173.45,183.86
Top_10_MarketCap,10,2021,BRK.B,SELL,1.1225,299.0,234.94
Top_10_MarketCap,10,2021,AMZN,SELL,23.0632,166.72,3065.56
Top_10_MarketCap,10,2021,META,SELL,2.9546,336.35,684.56
Top_10_MarketCap,10,2021,V,SELL,18.7484,216.51,1505.58
Top_10_MarketCap,10,2021,AAPL,SELL,3.9934,173.45,664.75
Top_10_MarketCap,10,2021,MSFT,SELL,1.961,323.37,580.46
Top_10_MarketCap,10,2021,AMZN,SELL,2.2236,166.72,295.56
Top_10_MarketCap,10,2021,TSLA,SELL,0.2481,352.26,29.03
Top_10_MarketCap,10,2021,META,SELL,0.6671,336.35,154.56
Top_10_MarketCap,10,2021,BRK.B,SELL,0.5547,299.0,116.09
Top_10_MarketCap,10,2021,JNJ,SELL,0.5519,149.74,59.87
Top_10_MarketCap,10,2021,AAPL,SELL,0.6668,173.45,110.99
Top_10_MarketCap,10,2021,MSFT,SELL,0.3274,323.37,96.91
Top_10_MarketCap,10,2021,AMZN,SELL,0.3713,166.72,49.35
Top_10_MarketCap,10,2021,TSLA,SELL,0.1248,352.26,14.61
Top_10_MarketCap,10,2021,META,SELL,0.1114,336.35,25.81
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0926,299.0,19.38
Top_10_MarketCap,10,2021,JNJ,SELL,0.1523,149.74,16.52
Top_10_MarketCap,10,2021,AAPL,SELL,0.117,173.45,19.48
Top_10_MarketCap,10,2021,MSFT,SELL,0.0575,323.37,17.01
Top_10_MarketCap,10,2021,AMZN,SELL,0.0652,166.72,8.66
Top_10_MarketCap,10,2021,TSLA,SELL,0.0219,352.26,2.56
Top_10_MarketCap,10,2021,META,SELL,0.0196,336.35,4.53
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0163,299.0,3.4
Top_10_MarketCap,10,2021,JNJ,SELL,0.0267,149.74,2.9
Top_10_MarketCap,10,2021,AAPL,SELL,0.0205,173.45,3.42
Top_10_MarketCap,10,2021,MSFT,SELL,0.0101,323.37,2.99
Top_10_MarketCap,10,2021,AMZN,SELL,0.0114,166.72,1.52
Top_10_MarketCap,10,2021,TSLA,SELL,0.0038,352.26,0.45
Top_10_MarketCap,10,2021,META,SELL,0.0034,336.35,0.8
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0029,299.0,0.6
Top_10_MarketCap,10,2021,JNJ,SELL,0.0047,149.74,0.51
Top_10_MarketCap,10,2021,AAPL,SELL,0.0036,173.45,0.6
Top_10_MarketCap,10,2021,MSFT,SELL,0.0018,323.37,0.52
Top_10_MarketCap,10,2021,AMZN,SELL,0.002,166.72,0.27
Top_10_MarketCap,10,2021,TSLA,SELL,0.0007,352.26,0.08
Top_10_MarketCap,10,2021,META,SELL,0.0006,336.35,0.14
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0005,299.0,0.1
Top_10_MarketCap,10,2021,JNJ,SELL,0.0008,149.74,0.09
Top_10_MarketCap,10,2021,AAPL,SELL,0.0006,173.45,0.11
Top_10_MarketCap,10,2021,MSFT,SELL,0.0003,323.37,0.09
Top_10_MarketCap,10,2021,AMZN,SELL,0.0004,166.72,0.05
Top_10_MarketCap,10,2021,TSLA,SELL,0.0001,352.26,0.01
Top_10_MarketCap,10,2021,META,SELL,0.0001,336.35,0.02
Top_10_MarketCap,10,2021,JNJ,SELL,0.0001,149.74,0.02
Top_10_MarketCap,10,2021,AAPL,SELL,0.0001,173.45,0.02
Top_10_MarketCap,10,2021,BRK.B,SELL,0.0001,299.0,0.02
Top_10_MarketCap,10,2021,GOOGL,BUY,29.7551,143.42,0.0
Top_10_MarketCap,10,2021,NVDA,BUY,226.21,29.32,0.0
Top_10_MarketCap,10,2021,UNH,BUY,11.7407,502.14,0.0
Top_10_MarketCap,10,2022,MSFT,SELL,5.9995,232.74,1232.13
Top_10_MarketCap,10,2022,JNJ,SELL,8.3398,158.68,988.54
Top_10_MarketCap,10,2022,AAPL,SELL,15.2714,127.65,1842.65
Top_10_MarketCap,10,2022,META,SELL,25.1965,120.34,-1472.66
Top_10_MarketCap,10,2022,TSLA,SELL,28.2426,123.18,-3164.3
Top_10_MarketCap,10,2022,UNH,SELL,1.1678,530.18,32.75
Top_10_MarketCap,10,2022,GOOGL,BUY,12.3179,87.95,0.0
Top_10_MarketCap,10,2022,AMZN,BUY,26.2692,84.0,0.0
Top_10_MarketCap,10,2022,BRK.B,BUY,0.3529,308.9,0.0
Top_10_MarketCap,10,2022,XOM,BUY,44.6917,98.16,0.0
Top_10_MarketCap,10,2022,JPM,BUY,31.7549,122.8,0.0
Top_10_MarketCap,10,2022,NVDA,BUY,7.8135,14.58,0.0
Top_10_MarketCap,10,2023,JNJ,SELL,26.1105,145.07,1270.63
Top_10_MarketCap,10,2023,AAPL,SELL,9.6682,190.21,1771.4
Top_10_MarketCap,10,2023,GOOGL,SELL,108.3857,139.7,10068.11
Top_10_MarketCap,10,2023,BRK.B,SELL,2.7105,356.66,723.6
Top_10_MarketCap,10,2023,AMZN,SELL,18.119,151.94,2140.57
Top_10_MarketCap,10,2023,XOM,SELL,44.6917,92.02,-274.41
Top_10_MarketCap,10,2023,AAPL,SELL,4.4402,190.21,813.54
Top_10_MarketCap,10,2023,AMZN,SELL,3.2496,151.94,383.91
Top_10_MarketCap,10,2023,GOOGL,SELL,2.1392,139.7,111.3
Top_10_MarketCap,10,2023,BRK.B,SELL,0.6558,356.66,175.06
Top_10_MarketCap,10,2023,JPM,SELL,0.7369,160.41,27.71
Top_10_MarketCap,10,2023,AAPL,SELL,0.4427,190.21,81.12
Top_10_MarketCap,10,2023,AMZN,SELL,0.324,151.94,38.28
Top_10_MarketCap,10,2023,GOOGL,SELL,0.2133,139.7,11.1
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0654,356.66,17.46
Top_10_MarketCap,10,2023,JPM,SELL,0.1131,160.41,4.25
Top_10_MarketCap,10,2023,AAPL,SELL,0.0446,190.21,8.17
Top_10_MarketCap,10,2023,AMZN,SELL,0.0326,151.94,3.85
Top_10_MarketCap,10,2023,GOOGL,SELL,0.0215,139.7,1.12
Top_10_MarketCap,10,2023,BRK.B,SELL,0.0066,356.66,1.76
Top_10_MarketCap,10,2023,JPM,SELL,0.0114,160.41,0.43
Top_10_MarketCap,10,2023,AAPL,SELL,0.0045,190.21,0.82
